epoch,loss,channel_size,p_mutate,mean_test_loss,mean_ground_truth_f1,ground_truth_acc,mean_student_error,mean_teacher_error,mean_protocol_diversity,mean_protocol_entropy,$p_{m}$,Meta Experiment Index,Experiment Index
52,1.152622938156128,5,0.3,,,,,,,,0.3,3,0
53,1.138317584991455,5,0.3,,,,,,,,0.3,3,0
54,1.0875413417816162,5,0.3,,,,,,,,0.3,3,0
55,1.1065092086791992,5,0.3,,,,,,,,0.3,3,0
56,1.1786097288131714,5,0.3,1.1485073566436768,0.965,0.965,0.051063671708106995,0.0061937659047544,0.9543750286102295,0.014600246213376522,0.3,3,0
57,1.140554428100586,5,0.3,,,,,,,,0.3,3,0
58,1.123753309249878,5,0.3,,,,,,,,0.3,3,0
59,1.049200415611267,5,0.3,,,,,,,,0.3,3,0
60,1.0856859683990479,5,0.3,,,,,,,,0.3,3,0
61,1.0429842472076416,5,0.3,1.014653205871582,0.9975,0.9975,0.004316001199185848,0.002837203210219741,0.9962499737739563,0.0012000201968476176,0.3,3,0
62,1.0011615753173828,5,0.3,,,,,,,,0.3,3,0
63,1.0218167304992676,5,0.3,,,,,,,,0.3,3,0
64,1.0010968446731567,5,0.3,,,,,,,,0.3,3,0
65,1.007498025894165,5,0.3,,,,,,,,0.3,3,0
66,1.0688650608062744,5,0.3,1.0197219848632812,0.9925,0.9925,0.014003779739141464,0.00071849359665066,0.9975000023841858,0.0008000134839676321,0.3,3,0
67,1.0069783926010132,5,0.3,,,,,,,,0.3,3,0
68,1.000747561454773,5,0.3,,,,,,,,0.3,3,0
69,1.0009446144104004,5,0.3,,,,,,,,0.3,3,0
70,1.0017375946044922,5,0.3,1.0059852600097656,0.9975,0.9975,0.003318707924336195,0.0026668873615562916,1.0,7.222239013367687e-35,0.3,3,0
1,3.9097342491149902,5,0.3,4.218311309814453,0.34375,0.34375,1.101763129234314,0.7327979207038879,0.4689585864543915,0.8391832113265991,0.3,3,1
2,3.876448392868042,5,0.3,,,,,,,,0.3,3,1
3,3.8406572341918945,5,0.3,,,,,,,,0.3,3,1
4,3.9030423164367676,5,0.3,,,,,,,,0.3,3,1
5,3.7630200386047363,5,0.3,,,,,,,,0.3,3,1
6,3.753074884414673,5,0.3,3.877622127532959,0.34,0.34,1.096892237663269,0.6557300090789795,0.5458335876464844,0.5961243510246277,0.3,3,1
7,3.6291213035583496,5,0.3,,,,,,,,0.3,3,1
8,3.4452850818634033,5,0.3,,,,,,,,0.3,3,1
9,3.113551139831543,5,0.3,,,,,,,,0.3,3,1
10,2.6403653621673584,5,0.3,,,,,,,,0.3,3,1
11,2.131078004837036,5,0.3,1.9753128290176392,0.6925,0.6925,0.299367755651474,0.6396944522857666,0.9818750023841858,0.005800097715109587,0.3,3,1
12,1.8097467422485352,5,0.3,,,,,,,,0.3,3,1
13,1.6595553159713745,5,0.3,,,,,,,,0.3,3,1
14,1.5629314184188843,5,0.3,,,,,,,,0.3,3,1
15,1.540299415588379,5,0.3,,,,,,,,0.3,3,1
16,1.3779208660125732,5,0.3,1.3516193628311157,0.905,0.905,0.07258039712905884,0.24903899431228638,0.9850000143051147,0.0048000807873904705,0.3,3,1
17,1.371975302696228,5,0.3,,,,,,,,0.3,3,1
18,1.237289309501648,5,0.3,,,,,,,,0.3,3,1
19,1.3271446228027344,5,0.3,,,,,,,,0.3,3,1
20,1.6438170671463013,5,0.3,,,,,,,,0.3,3,1
21,1.2017102241516113,5,0.3,1.2566930055618286,0.93875,0.93875,0.08567219972610474,0.11477058380842209,0.971875011920929,0.009000151418149471,0.3,3,1
22,1.3892662525177002,5,0.3,,,,,,,,0.3,3,1
23,1.3460251092910767,5,0.3,,,,,,,,0.3,3,1
24,1.1788196563720703,5,0.3,,,,,,,,0.3,3,1
25,1.407896637916565,5,0.3,,,,,,,,0.3,3,1
26,1.145987629890442,5,0.3,1.1836142539978027,0.94875,0.94875,0.05301743373274803,0.07434680312871933,0.971875011920929,0.009000151418149471,0.3,3,1
27,1.1531040668487549,5,0.3,,,,,,,,0.3,3,1
28,1.1450247764587402,5,0.3,,,,,,,,0.3,3,1
29,1.1611926555633545,5,0.3,,,,,,,,0.3,3,1
30,1.0820281505584717,5,0.3,,,,,,,,0.3,3,1
31,1.138489007949829,5,0.3,1.1732800006866455,0.94875,0.94875,0.06410914659500122,0.05667056143283844,0.9737499952316284,0.008400141261518002,0.3,3,1
32,1.1131243705749512,5,0.3,,,,,,,,0.3,3,1
33,1.2242491245269775,5,0.3,,,,,,,,0.3,3,1
34,1.0767865180969238,5,0.3,,,,,,,,0.3,3,1
35,1.132495641708374,5,0.3,,,,,,,,0.3,3,1
36,1.1345713138580322,5,0.3,1.1218425035476685,0.975,0.975,0.03429392725229263,0.04879869893193245,0.9806249737739563,0.006200104486197233,0.3,3,1
37,1.1736116409301758,5,0.3,,,,,,,,0.3,3,1
38,1.0737013816833496,5,0.3,,,,,,,,0.3,3,1
39,1.0914511680603027,5,0.3,,,,,,,,0.3,3,1
40,1.1611900329589844,5,0.3,,,,,,,,0.3,3,1
41,1.1488966941833496,5,0.3,1.0814512968063354,0.97625,0.97625,0.028495948761701584,0.019204843789339066,0.9831249713897705,0.00540009094402194,0.3,3,1
42,1.0741666555404663,5,0.3,,,,,,,,0.3,3,1
43,1.0755529403686523,5,0.3,,,,,,,,0.3,3,1
44,1.0967886447906494,5,0.3,,,,,,,,0.3,3,1
45,1.1036263704299927,5,0.3,,,,,,,,0.3,3,1
46,1.0924299955368042,5,0.3,1.0880217552185059,0.98125,0.98125,0.023359665647149086,0.023412039503455162,0.9793750047683716,0.00660011125728488,0.3,3,1
47,1.129434585571289,5,0.3,,,,,,,,0.3,3,1
48,1.1499345302581787,5,0.3,,,,,,,,0.3,3,1
49,1.054267406463623,5,0.3,,,,,,,,0.3,3,1
50,1.180052638053894,5,0.3,,,,,,,,0.3,3,1
51,1.2304813861846924,5,0.3,1.1249194145202637,0.97625,0.97625,0.04424985870718956,0.028169983997941017,0.9737499952316284,0.008400141261518002,0.3,3,1
52,1.2302463054656982,5,0.3,,,,,,,,0.3,3,1
53,1.1196072101593018,5,0.3,,,,,,,,0.3,3,1
54,1.085895299911499,5,0.3,,,,,,,,0.3,3,1
55,1.0263252258300781,5,0.3,,,,,,,,0.3,3,1
56,1.0908855199813843,5,0.3,1.1205476522445679,0.97125,0.97125,0.03194871544837952,0.04109882190823555,0.9762499928474426,0.007600128185003996,0.3,3,1
57,1.1332550048828125,5,0.3,,,,,,,,0.3,3,1
58,1.1302462816238403,5,0.3,,,,,,,,0.3,3,1
59,1.1202483177185059,5,0.3,,,,,,,,0.3,3,1
60,1.108684778213501,5,0.3,,,,,,,,0.3,3,1
61,1.101024866104126,5,0.3,1.0827747583389282,0.9875,0.9875,0.027773981913924217,0.0012510353699326515,0.9731249809265137,0.008600144647061825,0.3,3,1
62,1.191478967666626,5,0.3,,,,,,,,0.3,3,1
63,1.1150908470153809,5,0.3,,,,,,,,0.3,3,1
64,1.0593721866607666,5,0.3,,,,,,,,0.3,3,1
65,1.2378987073898315,5,0.3,,,,,,,,0.3,3,1
66,1.0811810493469238,5,0.3,1.0966829061508179,0.97625,0.97625,0.03180002048611641,0.004883434157818556,0.9700000286102295,0.009600161574780941,0.3,3,1
67,1.1785521507263184,5,0.3,,,,,,,,0.3,3,1
68,1.0306061506271362,5,0.3,,,,,,,,0.3,3,1
69,1.139744758605957,5,0.3,,,,,,,,0.3,3,1
70,1.1414813995361328,5,0.3,1.12593412399292,0.975,0.975,0.03509758785367012,0.02458646334707737,0.9668750166893005,0.010600178502500057,0.3,3,1
1,3.836118698120117,5,0.3,4.275083065032959,0.31875,0.31875,1.102053165435791,0.7867804169654846,0.47062528133392334,0.8507864475250244,0.3,3,2
2,3.790152072906494,5,0.3,,,,,,,,0.3,3,2
3,3.7832860946655273,5,0.3,,,,,,,,0.3,3,2
4,3.74886417388916,5,0.3,,,,,,,,0.3,3,2
5,3.6984691619873047,5,0.3,,,,,,,,0.3,3,2
6,3.7325427532196045,5,0.3,3.766989231109619,0.34375,0.34375,1.0939197540283203,0.7955690026283264,0.6033334136009216,0.3020493686199188,0.3,3,2
7,3.7406539916992188,5,0.3,,,,,,,,0.3,3,2
8,3.633579969406128,5,0.3,,,,,,,,0.3,3,2
9,3.5459651947021484,5,0.3,,,,,,,,0.3,3,2
10,2.966522216796875,5,0.3,,,,,,,,0.3,3,2
11,2.5326361656188965,5,0.3,2.2539212703704834,0.36499999999999994,0.365,0.11760963499546051,1.1363117694854736,1.0,7.222239013367687e-35,0.3,3,2
12,2.35239577293396,5,0.3,,,,,,,,0.3,3,2
13,2.2500476837158203,5,0.3,,,,,,,,0.3,3,2
14,1.9393426179885864,5,0.3,,,,,,,,0.3,3,2
15,1.743935465812683,5,0.3,,,,,,,,0.3,3,2
16,1.642071008682251,5,0.3,1.6056419610977173,0.7525,0.7525,0.06105773150920868,0.5170839428901672,0.9862499833106995,0.004400074016302824,0.3,3,2
17,1.5730876922607422,5,0.3,,,,,,,,0.3,3,2
18,1.6077771186828613,5,0.3,,,,,,,,0.3,3,2
19,1.3358879089355469,5,0.3,,,,,,,,0.3,3,2
20,1.2784788608551025,5,0.3,,,,,,,,0.3,3,2
21,1.4420504570007324,5,0.3,1.466758370399475,0.8925,0.8925,0.12248390167951584,0.3105248212814331,0.9831249713897705,0.00540009094402194,0.3,3,2
22,1.263782024383545,5,0.3,,,,,,,,0.3,3,2
23,1.132481575012207,5,0.3,,,,,,,,0.3,3,2
24,1.2427847385406494,5,0.3,,,,,,,,0.3,3,2
25,1.1150379180908203,5,0.3,,,,,,,,0.3,3,2
26,1.190451741218567,5,0.3,1.1995272636413574,0.93875,0.93875,0.08393944799900055,0.09933772683143616,0.9918749928474426,0.0026000437792390585,0.3,3,2
27,1.171202540397644,5,0.3,,,,,,,,0.3,3,2
28,1.1225290298461914,5,0.3,,,,,,,,0.3,3,2
29,1.205336570739746,5,0.3,,,,,,,,0.3,3,2
30,1.2051693201065063,5,0.3,,,,,,,,0.3,3,2
31,1.2487101554870605,5,0.3,1.1227060556411743,0.97625,0.97625,0.028610706329345703,0.09284547716379166,0.9993749856948853,0.00020000337099190801,0.3,3,2
32,1.0911638736724854,5,0.3,,,,,,,,0.3,3,2
33,1.0720316171646118,5,0.3,,,,,,,,0.3,3,2
34,1.1358754634857178,5,0.3,,,,,,,,0.3,3,2
35,1.0979299545288086,5,0.3,,,,,,,,0.3,3,2
36,1.1672868728637695,5,0.3,1.0553863048553467,0.9875,0.9875,0.012713640928268433,0.042672742158174515,1.0,7.222239013367687e-35,0.3,3,2
37,1.033621907234192,5,0.3,,,,,,,,0.3,3,2
38,1.0324745178222656,5,0.3,,,,,,,,0.3,3,2
39,1.1050035953521729,5,0.3,,,,,,,,0.3,3,2
40,1.025622844696045,5,0.3,,,,,,,,0.3,3,2
41,1.0777831077575684,5,0.3,1.0538688898086548,0.98375,0.98375,0.028624260798096657,0.023994745686650276,0.9993749856948853,0.00020000337099190801,0.3,3,2
42,1.0228333473205566,5,0.3,,,,,,,,0.3,3,2
43,1.0064630508422852,5,0.3,,,,,,,,0.3,3,2
44,1.053289771080017,5,0.3,,,,,,,,0.3,3,2
45,1.037074327468872,5,0.3,,,,,,,,0.3,3,2
46,1.1826183795928955,5,0.3,1.0189659595489502,0.995,0.995,0.005653394386172295,0.013312365859746933,1.0,7.222239013367687e-35,0.3,3,2
47,1.065015196800232,5,0.3,,,,,,,,0.3,3,2
48,1.0255101919174194,5,0.3,,,,,,,,0.3,3,2
49,1.0009887218475342,5,0.3,,,,,,,,0.3,3,2
50,1.016434907913208,5,0.3,,,,,,,,0.3,3,2
51,1.0252753496170044,5,0.3,1.0176180601119995,0.995,0.995,0.004398477729409933,0.01321971882134676,1.0,7.222239013367687e-35,0.3,3,2
52,1.003232717514038,5,0.3,,,,,,,,0.3,3,2
53,1.0618541240692139,5,0.3,,,,,,,,0.3,3,2
54,1.0025551319122314,5,0.3,,,,,,,,0.3,3,2
55,1.0274999141693115,5,0.3,,,,,,,,0.3,3,2
56,1.0089627504348755,5,0.3,1.0029959678649902,1.0,1.0,0.0011044938582926989,0.0018918475834652781,1.0,7.222239013367687e-35,0.3,3,2
57,1.0015591382980347,5,0.3,,,,,,,,0.3,3,2
58,1.001113772392273,5,0.3,,,,,,,,0.3,3,2
59,1.0043237209320068,5,0.3,,,,,,,,0.3,3,2
60,1.0365030765533447,5,0.3,,,,,,,,0.3,3,2
61,1.0041532516479492,5,0.3,1.0234313011169434,0.99375,0.99375,0.0008520153351128101,0.02257969230413437,1.0,7.222239013367687e-35,0.3,3,2
62,1.0050137042999268,5,0.3,,,,,,,,0.3,3,2
63,1.000680923461914,5,0.3,,,,,,,,0.3,3,2
64,1.013464093208313,5,0.3,,,,,,,,0.3,3,2
65,1.1434133052825928,5,0.3,,,,,,,,0.3,3,2
66,1.0087554454803467,5,0.3,1.0129204988479614,0.99625,0.99625,0.008082812651991844,0.004837493412196636,1.0,7.222239013367687e-35,0.3,3,2
67,1.0006250143051147,5,0.3,,,,,,,,0.3,3,2
68,1.000274419784546,5,0.3,,,,,,,,0.3,3,2
69,1.0076322555541992,5,0.3,,,,,,,,0.3,3,2
70,1.033328890800476,5,0.3,1.0392733812332153,0.9925,0.9925,0.008673077449202538,0.03060046024620533,1.0,7.222239013367687e-35,0.3,3,2
1,3.7867510318756104,5,0.5,3.960294485092163,0.3325,0.3325,1.101096510887146,0.8579477071762085,0.5860419273376465,0.49309974908828735,0.5,5,0
2,3.747229814529419,5,0.5,,,,,,,,0.5,5,0
3,3.8069825172424316,5,0.5,,,,,,,,0.5,5,0
4,3.7069783210754395,5,0.5,,,,,,,,0.5,5,0
5,3.650379180908203,5,0.5,,,,,,,,0.5,5,0
6,3.6818737983703613,5,0.5,3.682363271713257,0.305,0.305,1.0115158557891846,0.9558477997779846,0.6816667318344116,0.2648455798625946,0.5,5,0
7,3.591087579727173,5,0.5,,,,,,,,0.5,5,0
8,3.5625455379486084,5,0.5,,,,,,,,0.5,5,0
9,3.2851572036743164,5,0.5,,,,,,,,0.5,5,0
10,3.4107065200805664,5,0.5,,,,,,,,0.5,5,0
11,3.0959126949310303,5,0.5,2.8445427417755127,0.3375,0.3375,0.4113923907279968,1.0381503105163574,0.8025000095367432,0.06320106238126755,0.5,5,0
12,2.7610762119293213,5,0.5,,,,,,,,0.5,5,0
13,2.937680721282959,5,0.5,,,,,,,,0.5,5,0
14,2.6767783164978027,5,0.5,,,,,,,,0.5,5,0
15,2.801621675491333,5,0.5,,,,,,,,0.5,5,0
16,2.8389060497283936,5,0.5,2.700624704360962,0.37625,0.37625,0.34122925996780396,0.9681460857391357,0.8043749928474426,0.06260105967521667,0.5,5,0
17,2.5050790309906006,5,0.5,,,,,,,,0.5,5,0
18,2.662616729736328,5,0.5,,,,,,,,0.5,5,0
19,2.6891918182373047,5,0.5,,,,,,,,0.5,5,0
20,2.694023609161377,5,0.5,,,,,,,,0.5,5,0
21,2.575162887573242,5,0.5,2.692844867706299,0.315,0.315,0.3248981535434723,0.949196457862854,0.7906249761581421,0.06700113415718079,0.5,5,0
22,2.556692600250244,5,0.5,,,,,,,,0.5,5,0
23,2.462052583694458,5,0.5,,,,,,,,0.5,5,0
24,2.492412567138672,5,0.5,,,,,,,,0.5,5,0
25,2.618086814880371,5,0.5,,,,,,,,0.5,5,0
26,2.6264710426330566,5,0.5,2.631679058074951,0.38625000000000004,0.38625,0.29206332564353943,0.9358654618263245,0.7981250286102295,0.06460108608007431,0.5,5,0
27,2.6611976623535156,5,0.5,,,,,,,,0.5,5,0
28,2.663027286529541,5,0.5,,,,,,,,0.5,5,0
29,2.596409320831299,5,0.5,,,,,,,,0.5,5,0
30,2.6519064903259277,5,0.5,,,,,,,,0.5,5,0
31,2.506545305252075,5,0.5,2.582467555999756,0.40625,0.40625,0.25583121180534363,0.9303867816925049,0.8018749952316284,0.06340107321739197,0.5,5,0
32,2.548031806945801,5,0.5,,,,,,,,0.5,5,0
33,2.5382192134857178,5,0.5,,,,,,,,0.5,5,0
34,2.426131010055542,5,0.5,,,,,,,,0.5,5,0
35,2.3501734733581543,5,0.5,,,,,,,,0.5,5,0
36,2.4102463722229004,5,0.5,2.310804843902588,0.57375,0.57375,0.2128937542438507,0.6754107475280762,0.7887499928474426,0.06760113686323166,0.5,5,0
37,2.2602381706237793,5,0.5,,,,,,,,0.5,5,0
38,2.250563859939575,5,0.5,,,,,,,,0.5,5,0
39,2.1146256923675537,5,0.5,,,,,,,,0.5,5,0
40,2.2508461475372314,5,0.5,,,,,,,,0.5,5,0
41,2.0467824935913086,5,0.5,2.009824275970459,0.7425,0.7425,0.21503666043281555,0.3997874855995178,0.8025000095367432,0.06320106238126755,0.5,5,0
42,2.199141502380371,5,0.5,,,,,,,,0.5,5,0
43,1.9180402755737305,5,0.5,,,,,,,,0.5,5,0
44,1.9839086532592773,5,0.5,,,,,,,,0.5,5,0
45,1.9112826585769653,5,0.5,,,,,,,,0.5,5,0
46,1.8056204319000244,5,0.5,1.7145521640777588,0.855,0.855,0.18704360723495483,0.16875827312469482,0.8206250071525574,0.05740097165107727,0.5,5,0
47,1.83002507686615,5,0.5,,,,,,,,0.5,5,0
48,1.653111457824707,5,0.5,,,,,,,,0.5,5,0
49,1.6676535606384277,5,0.5,,,,,,,,0.5,5,0
50,1.8093276023864746,5,0.5,,,,,,,,0.5,5,0
51,1.5796042680740356,5,0.5,1.4838217496871948,0.895,0.895,0.1390904039144516,0.05848146602511406,0.8568750023841858,0.045800771564245224,0.5,5,0
52,1.5782179832458496,5,0.5,,,,,,,,0.5,5,0
53,1.4132319688796997,5,0.5,,,,,,,,0.5,5,0
54,1.4572696685791016,5,0.5,,,,,,,,0.5,5,0
55,1.4829161167144775,5,0.5,,,,,,,,0.5,5,0
56,1.4821374416351318,5,0.5,1.4492818117141724,0.88625,0.88625,0.14459942281246185,0.04593242332339287,0.8706250190734863,0.041400693356990814,0.5,5,0
57,1.4037657976150513,5,0.5,,,,,,,,0.5,5,0
58,1.489502191543579,5,0.5,,,,,,,,0.5,5,0
59,1.413994312286377,5,0.5,,,,,,,,0.5,5,0
60,1.512109398841858,5,0.5,,,,,,,,0.5,5,0
61,1.4057588577270508,5,0.5,1.360632061958313,0.92,0.92,0.11263155192136765,0.01675044372677803,0.8843749761581421,0.037000622600317,0.5,5,0
62,1.5248323678970337,5,0.5,,,,,,,,0.5,5,0
63,1.5001678466796875,5,0.5,,,,,,,,0.5,5,0
64,1.6009074449539185,5,0.5,,,,,,,,0.5,5,0
65,1.3467994928359985,5,0.5,,,,,,,,0.5,5,0
66,1.4512510299682617,5,0.5,1.3524236679077148,0.92,0.92,0.10944357514381409,0.011730201542377472,0.8843749761581421,0.037000622600317,0.5,5,0
67,1.3917666673660278,5,0.5,,,,,,,,0.5,5,0
68,1.3834953308105469,5,0.5,,,,,,,,0.5,5,0
69,1.5040868520736694,5,0.5,,,,,,,,0.5,5,0
70,1.3701121807098389,5,0.5,1.3521525859832764,0.9275,0.9275,0.10912390053272247,0.009278710931539536,0.8831250071525574,0.03740062937140465,0.5,5,0
1,3.922196626663208,5,0.5,4.03363037109375,0.3525,0.3525,1.0992621183395386,0.9318683743476868,0.5833335518836975,0.48529738187789917,0.5,5,1
2,3.719705104827881,5,0.5,,,,,,,,0.5,5,1
3,3.676867961883545,5,0.5,,,,,,,,0.5,5,1
4,3.762674331665039,5,0.5,,,,,,,,0.5,5,1
5,3.6684792041778564,5,0.5,,,,,,,,0.5,5,1
6,3.718315839767456,5,0.5,3.857353925704956,0.34125,0.34125,1.1279690265655518,0.879385769367218,0.6316668391227722,0.3536655902862549,0.5,5,1
7,3.5699143409729004,5,0.5,,,,,,,,0.5,5,1
8,3.5311732292175293,5,0.5,,,,,,,,0.5,5,1
9,3.2810044288635254,5,0.5,,,,,,,,0.5,5,1
10,2.9896345138549805,5,0.5,,,,,,,,0.5,5,1
11,2.7654290199279785,5,0.5,2.652287483215332,0.34875,0.34875,0.30613139271736145,1.074906587600708,0.8643749952316284,0.043400730937719345,0.5,5,1
12,2.7415642738342285,5,0.5,,,,,,,,0.5,5,1
13,2.746819019317627,5,0.5,,,,,,,,0.5,5,1
14,2.6197845935821533,5,0.5,,,,,,,,0.5,5,1
15,2.8357386589050293,5,0.5,,,,,,,,0.5,5,1
16,2.5680718421936035,5,0.5,2.540886640548706,0.31625,0.31625,0.23202073574066162,1.0276163816452026,0.859375,0.04500075802206993,0.5,5,1
17,2.8671982288360596,5,0.5,,,,,,,,0.5,5,1
18,2.574699878692627,5,0.5,,,,,,,,0.5,5,1
19,2.5734152793884277,5,0.5,,,,,,,,0.5,5,1
20,2.627779483795166,5,0.5,,,,,,,,0.5,5,1
21,2.5823493003845215,5,0.5,2.563141107559204,0.33625,0.33625,0.26401960849761963,0.9803712368011475,0.840624988079071,0.05100085586309433,0.5,5,1
22,2.6314289569854736,5,0.5,,,,,,,,0.5,5,1
23,2.551978826522827,5,0.5,,,,,,,,0.5,5,1
24,2.504087209701538,5,0.5,,,,,,,,0.5,5,1
25,2.587076187133789,5,0.5,,,,,,,,0.5,5,1
26,2.3662967681884766,5,0.5,2.3069913387298584,0.48875,0.48875,0.1614527702331543,0.8905388116836548,0.8725000023841858,0.04080068692564964,0.5,5,1
27,2.5040862560272217,5,0.5,,,,,,,,0.5,5,1
28,2.4456231594085693,5,0.5,,,,,,,,0.5,5,1
29,2.199091911315918,5,0.5,,,,,,,,0.5,5,1
30,2.2016804218292236,5,0.5,,,,,,,,0.5,5,1
31,2.2128167152404785,5,0.5,2.0448825359344482,0.61,0.61,0.14312323927879333,0.6430097818374634,0.8706250190734863,0.041400693356990814,0.5,5,1
32,2.125452995300293,5,0.5,,,,,,,,0.5,5,1
33,2.0060739517211914,5,0.5,,,,,,,,0.5,5,1
34,2.1659679412841797,5,0.5,,,,,,,,0.5,5,1
35,1.9677399396896362,5,0.5,,,,,,,,0.5,5,1
36,1.7657809257507324,5,0.5,1.9579370021820068,0.67625,0.67625,0.17153215408325195,0.4939051866531372,0.8537499904632568,0.04680078476667404,0.5,5,1
37,2.2154128551483154,5,0.5,,,,,,,,0.5,5,1
38,1.8330795764923096,5,0.5,,,,,,,,0.5,5,1
39,1.9196275472640991,5,0.5,,,,,,,,0.5,5,1
40,1.8386108875274658,5,0.5,,,,,,,,0.5,5,1
41,1.749482274055481,5,0.5,1.7038989067077637,0.81625,0.81625,0.1233283206820488,0.3130700886249542,0.8662499785423279,0.042800720781087875,0.5,5,1
42,1.5768698453903198,5,0.5,,,,,,,,0.5,5,1
43,1.752955675125122,5,0.5,,,,,,,,0.5,5,1
44,1.6397309303283691,5,0.5,,,,,,,,0.5,5,1
45,1.761594295501709,5,0.5,,,,,,,,0.5,5,1
46,1.656825304031372,5,0.5,1.6981921195983887,0.80375,0.80375,0.15300893783569336,0.24643303453922272,0.8506249785423279,0.04780080169439316,0.5,5,1
47,1.4855623245239258,5,0.5,,,,,,,,0.5,5,1
48,1.4849331378936768,5,0.5,,,,,,,,0.5,5,1
49,1.3985764980316162,5,0.5,,,,,,,,0.5,5,1
50,1.484776258468628,5,0.5,,,,,,,,0.5,5,1
51,1.5605192184448242,5,0.5,1.4027817249298096,0.90125,0.90125,0.11699648201465607,0.05078510195016861,0.8824999928474426,0.03760063275694847,0.5,5,1
52,1.467651128768921,5,0.5,,,,,,,,0.5,5,1
53,1.3325984477996826,5,0.5,,,,,,,,0.5,5,1
54,1.4463562965393066,5,0.5,,,,,,,,0.5,5,1
55,1.4450526237487793,5,0.5,,,,,,,,0.5,5,1
56,1.5422585010528564,5,0.5,1.4590171575546265,0.88875,0.88875,0.13177615404129028,0.06099104881286621,0.8668749928474426,0.04260071739554405,0.5,5,1
57,1.4148967266082764,5,0.5,,,,,,,,0.5,5,1
58,1.4660134315490723,5,0.5,,,,,,,,0.5,5,1
59,1.4810081720352173,5,0.5,,,,,,,,0.5,5,1
60,1.5088722705841064,5,0.5,,,,,,,,0.5,5,1
61,1.4319069385528564,5,0.5,1.4233545064926147,0.90625,0.90625,0.12533271312713623,0.04427159205079079,0.8731250166893005,0.04060067981481552,0.5,5,1
62,1.5009815692901611,5,0.5,,,,,,,,0.5,5,1
63,1.420197606086731,5,0.5,,,,,,,,0.5,5,1
64,1.3348898887634277,5,0.5,,,,,,,,0.5,5,1
65,1.3744988441467285,5,0.5,,,,,,,,0.5,5,1
66,1.460042953491211,5,0.5,1.3328278064727783,0.92125,0.92125,0.10366061329841614,0.01791711524128914,0.8943750262260437,0.03380056843161583,0.5,5,1
67,1.3989171981811523,5,0.5,,,,,,,,0.5,5,1
68,1.336989164352417,5,0.5,,,,,,,,0.5,5,1
69,1.2270259857177734,5,0.5,,,,,,,,0.5,5,1
70,1.4427729845046997,5,0.5,1.3320229053497314,0.91625,0.91625,0.11097905784845352,0.004793723113834858,0.8918750286102295,0.03460058197379112,0.5,5,1
1,3.819077968597412,5,0.5,3.9981038570404053,0.3637500000000001,0.36375,1.098710536956787,0.8993932604789734,0.587916910648346,0.49770113825798035,0.5,5,2
2,3.813472270965576,5,0.5,,,,,,,,0.5,5,2
3,3.778946876525879,5,0.5,,,,,,,,0.5,5,2
4,3.6816916465759277,5,0.5,,,,,,,,0.5,5,2
5,3.7415735721588135,5,0.5,,,,,,,,0.5,5,2
6,3.661424398422241,5,0.5,3.921673536300659,0.36250000000000004,0.3625,1.1060752868652344,0.7868473529815674,0.5760418772697449,0.5119040012359619,0.5,5,2
7,3.7220206260681152,5,0.5,,,,,,,,0.5,5,2
8,3.59549617767334,5,0.5,,,,,,,,0.5,5,2
9,3.5536868572235107,5,0.5,,,,,,,,0.5,5,2
10,3.438918352127075,5,0.5,,,,,,,,0.5,5,2
11,2.995959758758545,5,0.5,2.7981061935424805,0.3225,0.3225,0.40707123279571533,1.0185340642929077,0.8137500286102295,0.05960100144147873,0.5,5,2
12,2.8690907955169678,5,0.5,,,,,,,,0.5,5,2
13,2.770686626434326,5,0.5,,,,,,,,0.5,5,2
14,2.6834001541137695,5,0.5,,,,,,,,0.5,5,2
15,2.735470771789551,5,0.5,,,,,,,,0.5,5,2
16,2.704232931137085,5,0.5,2.5923027992248535,0.36250000000000004,0.3625,0.2584691643714905,0.9925845861434937,0.8293750286102295,0.05460092052817345,0.5,5,2
17,2.6818623542785645,5,0.5,,,,,,,,0.5,5,2
18,2.6138336658477783,5,0.5,,,,,,,,0.5,5,2
19,2.734792709350586,5,0.5,,,,,,,,0.5,5,2
20,2.5605711936950684,5,0.5,,,,,,,,0.5,5,2
21,2.4241583347320557,5,0.5,2.3611040115356445,0.5575,0.5575,0.24939006567001343,0.7542138695716858,0.8212500214576721,0.05720096454024315,0.5,5,2
22,2.418961763381958,5,0.5,,,,,,,,0.5,5,2
23,2.2885260581970215,5,0.5,,,,,,,,0.5,5,2
24,2.345691680908203,5,0.5,,,,,,,,0.5,5,2
25,2.242887496948242,5,0.5,,,,,,,,0.5,5,2
26,2.2480015754699707,5,0.5,2.0233209133148193,0.68125,0.68125,0.19728878140449524,0.5172823071479797,0.8456249833106995,0.049400828778743744,0.5,5,2
27,1.900256872177124,5,0.5,,,,,,,,0.5,5,2
28,1.961054801940918,5,0.5,,,,,,,,0.5,5,2
29,1.8906193971633911,5,0.5,,,,,,,,0.5,5,2
30,2.022273063659668,5,0.5,,,,,,,,0.5,5,2
31,1.8338696956634521,5,0.5,1.8612730503082275,0.75375,0.75375,0.20745384693145752,0.30631884932518005,0.8262500166893005,0.05560093745589256,0.5,5,2
32,1.7112714052200317,5,0.5,,,,,,,,0.5,5,2
33,1.85516357421875,5,0.5,,,,,,,,0.5,5,2
34,1.6813008785247803,5,0.5,,,,,,,,0.5,5,2
