epoch,loss,channel_size,p_mutate,message_permutation,permutation_subset_size,channel_temp,mean_test_loss,mean_ground_truth_f1,ground_truth_acc,mean_student_error,mean_teacher_error,mean_protocol_diversity,mean_protocol_entropy,Subset Size,Meta Experiment Index,Experiment Index
21,0.0026181575376540422,5,0,True,4.0,6.165950018614822,,,,,,,,4,2,0
22,0.09962061047554016,5,0,True,4.0,6.025595860743578,,,,,,,,4,2,0
23,0.010328737087547779,5,0,True,4.0,5.8884365535558905,,,,,,,,4,2,0
24,0.011363020166754723,5,0,True,4.0,5.7543993733715695,,,,,,,,4,2,0
25,0.0012187232496216893,5,0,True,4.0,5.623413251903491,7.653486728668213,0.32125,0.32125,6.377202987670898,6.687009334564209,0.4933333694934845,0.21761757135391235,4,2,0
26,0.0012034678366035223,5,0,True,4.0,5.495408738576247,,,,,,,,4,2,0
27,0.0009788710158318281,5,0,True,4.0,5.370317963702528,,,,,,,,4,2,0
28,0.0008248155936598778,5,0,True,4.0,5.248074602497726,,,,,,,,4,2,0
29,0.02920186147093773,5,0,True,4.0,5.128613839913649,,,,,,,,4,2,0
30,0.0005523237632587552,5,0,True,4.0,5.011872336272724,7.610994815826416,0.345,0.345,5.938162326812744,6.333270072937012,0.5,0.1600022315979004,4,2,0
31,0.11320669949054718,5,0,True,4.0,4.8977881936844625,,,,,,,,4,2,0
32,0.0040207053534686565,5,0,True,4.0,4.786300923226384,,,,,,,,4,2,0
33,0.06745284050703049,5,0,True,4.0,4.677351412871983,,,,,,,,4,2,0
34,0.07240448147058487,5,0,True,4.0,4.57088189614875,,,,,,,,4,2,0
35,0.008467601612210274,5,0,True,4.0,4.466835921509632,7.402554988861084,0.34125,0.34125,5.294150352478027,6.764864444732666,0.4685417115688324,0.43187376856803894,4,2,0
36,0.0005117603577673435,5,0,True,4.0,4.36515832240166,,,,,,,,4,2,0
37,0.02436009608209133,5,0,True,4.0,4.265795188015927,,,,,,,,4,2,0
38,0.0200375784188509,5,0,True,4.0,4.168693834703355,,,,,,,,4,2,0
39,0.01669071428477764,5,0,True,4.0,4.073802778041127,,,,,,,,4,2,0
40,0.012209957465529442,5,0,True,4.0,3.9810717055349727,7.884450912475586,0.34125,0.34125,6.711026191711426,6.815529823303223,0.5,0.1600022315979004,4,2,0
41,0.0005041778204031289,5,0,True,4.0,3.8904514499428062,,,,,,,,4,2,0
42,0.12337740510702133,5,0,True,4.0,3.801893963205613,,,,,,,,4,2,0
43,0.010884186252951622,5,0,True,4.0,3.7153522909717256,,,,,,,,4,2,0
44,0.027747659012675285,5,0,True,4.0,3.6307805477010135,,,,,,,,4,2,0
45,0.005114492494612932,5,0,True,4.0,3.5481338923357546,6.600834369659424,0.35875,0.35875,5.404699802398682,6.3496856689453125,0.478333443403244,0.3472515046596527,4,2,0
46,0.001934817060828209,5,0,True,4.0,3.467368504525317,,,,,,,,4,2,0
47,0.04071980342268944,5,0,True,4.0,3.3884415613920256,,,,,,,,4,2,0
48,0.22448456287384033,5,0,True,4.0,3.3113112148259116,,,,,,,,4,2,0
49,0.006475706584751606,5,0,True,4.0,3.2359365692962827,,,,,,,,4,2,0
50,0.03557894006371498,5,0,True,4.0,3.16227766016838,6.141793251037598,0.33375,0.33375,3.5967164039611816,6.061664581298828,0.5575000047683716,0.141602024435997,4,2,0
51,0.02893158420920372,5,0,True,4.0,3.0902954325135905,,,,,,,,4,2,0
52,0.009492343291640282,5,0,True,4.0,3.0199517204020165,,,,,,,,4,2,0
53,0.024634087458252907,5,0,True,4.0,2.9512092266663865,,,,,,,,4,2,0
54,0.049839794635772705,5,0,True,4.0,2.8840315031266064,,,,,,,,4,2,0
55,0.06383201479911804,5,0,True,4.0,2.818382931264454,5.626654624938965,0.3175,0.3175,4.443282127380371,5.9815568923950195,0.40395841002464294,0.9900181293487549,4,2,0
56,0.030511023476719856,5,0,True,4.0,2.7542287033381663,,,,,,,,4,2,0
57,0.06599612534046173,5,0,True,4.0,2.691534803926916,,,,,,,,4,2,0
58,0.011836775578558445,5,0,True,4.0,2.6302679918953826,,,,,,,,4,2,0
59,0.02351810224354267,5,0,True,4.0,2.570395782768864,,,,,,,,4,2,0
60,0.0051110852509737015,5,0,True,4.0,2.5118864315095806,5.887917518615723,0.3325,0.3325,3.9446094036102295,6.450951099395752,0.5168750286102295,0.15460216999053955,4,2,0
61,0.07066098600625992,5,0,True,4.0,2.4547089156850306,,,,,,,,4,2,0
62,0.028485845774412155,5,0,True,4.0,2.398832919019491,,,,,,,,4,2,0
63,0.08074010908603668,5,0,True,4.0,2.3442288153199224,,,,,,,,4,2,0
64,0.011107131838798523,5,0,True,4.0,2.290867652767773,,,,,,,,4,2,0
65,0.04042353481054306,5,0,True,4.0,2.23872113856834,5.58283805847168,0.32375,0.32375,4.478009223937988,5.645265579223633,0.5,0.1600022315979004,4,2,0
66,0.023611705750226974,5,0,True,4.0,2.187761623949553,,,,,,,,4,2,0
67,0.1313697099685669,5,0,True,4.0,2.1379620895022327,,,,,,,,4,2,0
68,0.08129306137561798,5,0,True,4.0,2.0892961308540396,,,,,,,,4,2,0
69,0.06800155341625214,5,0,True,4.0,2.0417379446695296,,,,,,,,4,2,0
70,0.07297919690608978,5,0,True,4.0,1.9952623149688797,5.384260177612305,0.34,0.34,3.970618963241577,5.949304103851318,0.5043750405311584,0.24182502925395966,4,2,0
71,0.18592390418052673,5,0,True,4.0,1.9498445997580456,,,,,,,,4,2,0
72,0.030186936259269714,5,0,True,4.0,1.9054607179632477,,,,,,,,4,2,0
73,0.1644364893436432,5,0,True,4.0,1.8620871366628677,,,,,,,,4,2,0
74,0.024043269455432892,5,0,True,4.0,1.8197008586099839,,,,,,,,4,2,0
75,0.0930371806025505,5,0,True,4.0,1.778279410038923,4.9574503898620605,0.3375,0.3375,3.473423480987549,5.594350814819336,0.6518750190734863,0.11140169203281403,4,2,0
76,0.03122035600244999,5,0,True,4.0,1.7378008287493758,,,,,,,,4,2,0
77,0.05259653925895691,5,0,True,4.0,1.6982436524617448,,,,,,,,4,2,0
78,0.028506819158792496,5,0,True,4.0,1.6595869074375607,,,,,,,,4,2,0
79,0.1582377403974533,5,0,True,4.0,1.6218100973589302,,,,,,,,4,2,0
80,0.042819105088710785,5,0,True,4.0,1.5848931924611138,4.566259860992432,0.41125,0.41125,3.6739585399627686,5.737270355224609,0.6474999785423279,0.1128017008304596,4,2,0
81,0.04586966708302498,5,0,True,4.0,1.5488166189124817,,,,,,,,4,2,0
82,0.06304347515106201,5,0,True,4.0,1.5135612484362082,,,,,,,,4,2,0
83,0.06355565786361694,5,0,True,4.0,1.4791083881682077,,,,,,,,4,2,0
84,0.03000285103917122,5,0,True,4.0,1.4454397707459279,,,,,,,,4,2,0
85,0.021739797666668892,5,0,True,4.0,1.4125375446227544,6.52924919128418,0.32875,0.32875,5.188447952270508,5.481528282165527,0.6731250286102295,0.10460161417722702,4,2,0
86,0.04184248298406601,5,0,True,4.0,1.3803842646028852,,,,,,,,4,2,0
87,0.022078443318605423,5,0,True,4.0,1.3489628825916542,,,,,,,,4,2,0
88,0.014011877588927746,5,0,True,4.0,1.318256738556407,,,,,,,,4,2,0
89,0.01350016426295042,5,0,True,4.0,1.2882495516931343,,,,,,,,4,2,0
90,0.008519278839230537,5,0,True,4.0,1.2589254117941673,4.95689582824707,0.3925,0.3925,3.4914634227752686,6.006989002227783,0.6600000262260437,0.10880166292190552,4,2,0
91,0.050226882100105286,5,0,True,4.0,1.2302687708123818,,,,,,,,4,2,0
92,0.22028061747550964,5,0,True,4.0,1.2022644346174132,,,,,,,,4,2,0
93,0.037311021238565445,5,0,True,4.0,1.1748975549395295,,,,,,,,4,2,0
94,0.03868648782372475,5,0,True,4.0,1.1481536214968828,,,,,,,,4,2,0
95,0.08358313143253326,5,0,True,4.0,1.1220184543019636,2.701397657394409,0.46125,0.46125,3.1360723972320557,6.173246383666992,0.8168749809265137,0.05860098823904991,4,2,0
96,0.04005853086709976,5,0,True,4.0,1.0964781961431853,,,,,,,,4,2,0
97,0.03133679926395416,5,0,True,4.0,1.0715193052376069,,,,,,,,4,2,0
98,0.019484849646687508,5,0,True,4.0,1.0471285480508996,,,,,,,,4,2,0
99,0.09355625510215759,5,0,True,4.0,1.0232929922807543,,,,,,,,4,2,0
100,0.05232968181371689,5,0,True,4.0,1.0000000000000002,2.204127788543701,0.48125000000000007,0.48125,1.9289498329162598,6.019980430603027,0.6968749761581421,0.09700153023004532,4,2,0
101,0.01759745366871357,5,0,True,4.0,0.977237220955811,,,,,,,,4,2,0
102,0.13638092577457428,5,0,True,4.0,0.9549925860214359,,,,,,,,4,2,0
103,0.008342125453054905,5,0,True,4.0,0.9332543007969911,,,,,,,,4,2,0
104,0.11576268821954727,5,0,True,4.0,0.91201083935591,,,,,,,,4,2,0
105,0.052343301475048065,5,0,True,4.0,0.8912509381337458,1.0981570482254028,0.6675,0.6675,1.304415225982666,5.9847798347473145,0.9262499809265137,0.023600397631525993,4,2,0
106,0.047990523278713226,5,0,True,4.0,0.8709635899560809,,,,,,,,4,2,0
107,0.059864889830350876,5,0,True,4.0,0.8511380382023764,,,,,,,,4,2,0
108,0.020792163908481598,5,0,True,4.0,0.8317637711026711,,,,,,,,4,2,0
109,0.04107030853629112,5,0,True,4.0,0.8128305161640994,,,,,,,,4,2,0
110,0.021575596183538437,5,0,True,4.0,0.7943282347242818,1.1882281303405762,0.69375,0.69375,1.538071632385254,5.958580493927002,0.8318750262260437,0.053800906985998154,4,2,0
111,0.15029776096343994,5,0,True,4.0,0.7762471166286921,,,,,,,,4,2,0
112,0.16447731852531433,5,0,True,4.0,0.7585775750291839,,,,,,,,4,2,0
113,0.018504731357097626,5,0,True,4.0,0.7413102413009176,,,,,,,,4,2,0
114,0.06012057885527611,5,0,True,4.0,0.7244359600749903,,,,,,,,4,2,0
115,0.10913616418838501,5,0,True,4.0,0.7079457843841381,0.37708577513694763,0.825,0.825,1.012679100036621,6.375253677368164,0.8206250071525574,0.05740097165107727,4,2,0
116,0.01797916740179062,5,0,True,4.0,0.6918309709189367,,,,,,,,4,2,0
117,0.05299951881170273,5,0,True,4.0,0.6760829753919818,,,,,,,,4,2,0
118,0.007988912053406239,5,0,True,4.0,0.6606934480075961,,,,,,,,4,2,0
119,0.00988056231290102,5,0,True,4.0,0.6456542290346556,,,,,,,,4,2,0
120,0.004518094938248396,5,0,True,4.0,0.6309573444801935,0.18656449019908905,0.9375,0.9375,1.0216482877731323,6.071176528930664,1.0,7.222239013367687e-35,4,2,0
121,0.009680232033133507,5,0,True,4.0,0.6165950018614822,,,,,,,,4,2,0
122,0.12688732147216797,5,0,True,4.0,0.6025595860743578,,,,,,,,4,2,0
123,0.008625861257314682,5,0,True,4.0,0.5888436553555891,,,,,,,,4,2,0
124,0.0011826062109321356,5,0,True,4.0,0.575439937337157,,,,,,,,4,2,0
125,0.016654882580041885,5,0,True,4.0,0.5623413251903493,0.10414954274892807,0.97125,0.97125,1.698096513748169,5.727179050445557,1.0,7.222239013367687e-35,4,2,0
126,0.002043248852714896,5,0,True,4.0,0.5495408738576245,,,,,,,,4,2,0
127,0.0027437410317361355,5,0,True,4.0,0.5370317963702529,,,,,,,,4,2,0
128,0.006261977832764387,5,0,True,4.0,0.5248074602497728,,,,,,,,4,2,0
129,0.13949812948703766,5,0,True,4.0,0.512861383991365,,,,,,,,4,2,0
130,0.010398240759968758,5,0,True,4.0,0.5011872336272725,0.060980528593063354,0.98125,0.98125,1.7991634607315063,6.774239540100098,1.0,7.222239013367687e-35,4,2,0
131,0.00021257411572150886,5,0,True,4.0,0.48977881936844625,,,,,,,,4,2,0
132,0.0029801437631249428,5,0,True,4.0,0.4786300923226384,,,,,,,,4,2,0
133,0.10074833035469055,5,0,True,4.0,0.4677351412871983,,,,,,,,4,2,0
134,0.00123183848336339,5,0,True,4.0,0.4570881896148752,,,,,,,,4,2,0
135,0.01690657250583172,5,0,True,4.0,0.4466835921509633,0.0354524664580822,0.98625,0.98625,1.872653603553772,6.880178451538086,0.7868750095367432,0.06820113956928253,4,2,0
136,0.00017428876890335232,5,0,True,4.0,0.43651583224016605,,,,,,,,4,2,0
137,2.80288059002487e-05,5,0,True,4.0,0.4265795188015927,,,,,,,,4,2,0
138,2.5496550733805634e-05,5,0,True,4.0,0.41686938347033553,,,,,,,,4,2,0
139,3.819014455075376e-05,5,0,True,4.0,0.4073802778041129,,,,,,,,4,2,0
140,0.0008396216435357928,5,0,True,4.0,0.39810717055349726,0.0029072982724756002,0.9975,0.9975,0.5037029385566711,7.083745956420898,1.0,7.222239013367687e-35,4,2,0
141,5.1630275265779346e-05,5,0,True,4.0,0.3890451449942806,,,,,,,,4,2,0
142,6.5179528974113055e-06,5,0,True,4.0,0.3801893963205613,,,,,,,,4,2,0
143,7.72513431002153e-06,5,0,True,4.0,0.3715352290971727,,,,,,,,4,2,0
144,2.9571292543550953e-05,5,0,True,4.0,0.3630780547701015,,,,,,,,4,2,0
145,5.665845674229786e-05,5,0,True,4.0,0.3548133892335755,0.004393279552459717,0.99875,0.99875,0.5074834227561951,7.952862739562988,0.9912499785423279,0.0028000471647828817,4,2,0
146,0.0008731929701752961,5,0,True,4.0,0.3467368504525317,,,,,,,,4,2,0
147,1.0043642760138027e-05,5,0,True,4.0,0.3388441561392026,,,,,,,,4,2,0
148,6.919511361047626e-05,5,0,True,4.0,0.3311311214825912,,,,,,,,4,2,0
149,9.691136710898718e-07,5,0,True,4.0,0.3235936569296284,,,,,,,,4,2,0
150,0.0007429979741573334,5,0,True,4.0,0.316227766016838,0.0005473191849887371,1.0,1.0,0.35605090856552124,7.057301044464111,0.9887499809265137,0.0036000607069581747,4,2,0
151,3.8332324038492516e-05,5,0,True,4.0,0.3090295432513591,,,,,,,,4,2,0
152,1.4103294461165206e-06,5,0,True,4.0,0.3019951720402017,,,,,,,,4,2,0
153,7.329812206080533e-07,5,0,True,4.0,0.2951209226666387,,,,,,,,4,2,0
154,3.5974096590507543e-07,5,0,True,4.0,0.2884031503126607,,,,,,,,4,2,0
155,4.134673190492322e-07,5,0,True,4.0,0.2818382931264454,6.155248684081016e-06,1.0,1.0,2.924703598022461,7.392265796661377,0.765625,0.07500126212835312,4,2,0
156,0.007870291359722614,5,0,True,4.0,0.27542287033381674,,,,,,,,4,2,0
157,4.816953378394828e-07,5,0,True,4.0,0.26915348039269166,,,,,,,,4,2,0
158,1.2526449211236468e-07,5,0,True,4.0,0.2630267991895383,,,,,,,,4,2,0
159,1.5186883217666036e-07,5,0,True,4.0,0.2570395782768864,,,,,,,,4,2,0
160,1.3271372267809056e-07,5,0,True,4.0,0.25118864315095807,1.2233853396992345e-07,1.0,1.0,2.380932092666626,7.231793403625488,0.8087499737739563,0.061201028525829315,4,2,0
161,0.06296142190694809,5,0,True,4.0,0.2454708915685031,,,,,,,,4,2,0
162,8.43559973873198e-06,5,0,True,4.0,0.23988329190194915,,,,,,,,4,2,0
163,7.441796014973079e-07,5,0,True,4.0,0.23442288153199234,,,,,,,,4,2,0
164,1.4279279980655701e-07,5,0,True,4.0,0.22908676527677735,,,,,,,,4,2,0
165,1.2007686223114433e-07,5,0,True,4.0,0.22387211385683403,3.7060451063553046e-07,1.0,1.0,1.9328559637069702,7.3140082359313965,0.9868749976158142,0.004200070630759001,4,2,0
166,1.3578406310443825e-07,5,0,True,4.0,0.21877616239495534,,,,,,,,4,2,0
167,1.5230848759983928e-07,5,0,True,4.0,0.21379620895022328,,,,,,,,4,2,0
168,1.2202829680063587e-07,5,0,True,4.0,0.20892961308540406,,,,,,,,4,2,0
169,1.1921321174668265e-07,5,0,True,4.0,0.204173794466953,,,,,,,,4,2,0
170,1.210719347000122e-07,5,0,True,4.0,0.19952623149688803,1.2032687379814888e-07,1.0,1.0,1.3163108825683594,7.253352642059326,1.0,7.222239013367687e-35,4,2,0
171,1.1921440545847872e-07,5,0,True,4.0,0.1949844599758046,,,,,,,,4,2,0
172,1.196769119360397e-07,5,0,True,4.0,0.1905460717963248,,,,,,,,4,2,0
173,1.2433156371116638e-07,5,0,True,4.0,0.18620871366628683,,,,,,,,4,2,0
174,1.1921019904548302e-07,5,0,True,4.0,0.18197008586099847,,,,,,,,4,2,0
175,1.1920928955078125e-07,5,0,True,4.0,0.1778279410038924,1.1920928955078125e-07,1.0,1.0,1.1685616970062256,7.154311656951904,1.0,7.222239013367687e-35,4,2,0
176,1.1920928955078125e-07,5,0,True,4.0,0.17378008287493754,,,,,,,,4,2,0
177,1.1921162013095454e-07,5,0,True,4.0,0.16982436524617445,,,,,,,,4,2,0
178,1.195003278553486e-07,5,0,True,4.0,0.16595869074375608,,,,,,,,4,2,0
179,1.1920930376163597e-07,5,0,True,4.0,0.16218100973589303,,,,,,,,4,2,0
180,7.422612270602258e-06,5,0,True,4.0,0.15848931924611143,2.0601048333901417e-07,1.0,1.0,2.3975861072540283,7.9488525390625,0.8143749833106995,0.059400998055934906,4,2,0
181,2.0929388711010688e-07,5,0,True,4.0,0.1548816618912482,,,,,,,,4,2,0
182,0.03148077055811882,5,0,True,4.0,0.1513561248436209,,,,,,,,4,2,0
183,1.3113509567119763e-07,5,0,True,4.0,0.14791083881682082,,,,,,,,4,2,0
184,1.201406831796703e-07,5,0,True,4.0,0.14454397707459285,,,,,,,,4,2,0
185,1.2296503371089784e-07,5,0,True,4.0,0.14125375446227542,1.1920928955078125e-07,1.0,1.0,2.954984188079834,7.589868068695068,0.8418750166893005,0.05060085281729698,4,2,0
186,1.1920928955078125e-07,5,0,True,4.0,0.1380384264602885,,,,,,,,4,2,0
187,1.1920928955078125e-07,5,0,True,4.0,0.13489628825916536,,,,,,,,4,2,0
188,1.1920928955078125e-07,5,0,True,4.0,0.13182567385564073,,,,,,,,4,2,0
189,1.1920928955078125e-07,5,0,True,4.0,0.12882495516931344,,,,,,,,4,2,0
190,1.1920928955078125e-07,5,0,True,4.0,0.12589254117941676,1.1920928955078125e-07,1.0,1.0,2.6527698040008545,8.252455711364746,0.8349999785423279,0.05280089005827904,4,2,0
191,1.192111085401848e-07,5,0,True,4.0,0.12302687708123822,,,,,,,,4,2,0
192,1.1921295595129777e-07,5,0,True,4.0,0.12022644346174136,,,,,,,,4,2,0
193,1.3167486656584515e-07,5,0,True,4.0,0.11748975549395303,,,,,,,,4,2,0
194,1.192274794448167e-07,5,0,True,4.0,0.11481536214968836,,,,,,,,4,2,0
195,1.1925294529646635e-07,5,0,True,4.0,0.11220184543019635,1.1920928955078125e-07,1.0,1.0,3.273988723754883,7.990520000457764,0.831250011920929,0.05400091037154198,4,2,0
196,1.1920928955078125e-07,5,0,True,4.0,0.1096478196143185,,,,,,,,4,2,0
197,1.194567857965012e-07,5,0,True,4.0,0.10715193052376067,,,,,,,,4,2,0
198,1.1920928955078125e-07,5,0,True,4.0,0.10471285480508997,,,,,,,,4,2,0
199,1.1920974429813214e-07,5,0,True,4.0,0.10232929922807546,1.1943281208459666e-07,1.0,1.0,1.1148347854614258,8.184527397155762,1.0,7.222239013367687e-35,4,2,0
0,1.111633539199829,5,0,True,4.0,10.0,1.0995426177978516,0.33625,0.33625,1.100063681602478,1.561288595199585,0.33333292603492737,1.6003745794296265,4,2,1
1,1.0971165895462036,5,0,True,4.0,9.772372209558107,,,,,,,,4,2,1
2,1.1020796298980713,5,0,True,4.0,9.54992586021436,,,,,,,,4,2,1
3,0.8715804815292358,5,0,True,4.0,9.33254300796991,,,,,,,,4,2,1
4,0.4211580455303192,5,0,True,4.0,9.120108393559098,,,,,,,,4,2,1
5,0.5925377011299133,5,0,True,4.0,8.912509381337456,3.52256441116333,0.32875,0.32875,2.838944673538208,5.277524471282959,0.5168750286102295,0.15460216999053955,4,2,1
6,0.10899601876735687,5,0,True,4.0,8.709635899560807,,,,,,,,4,2,1
7,0.008087710477411747,5,0,True,4.0,8.511380382023765,,,,,,,,4,2,1
8,0.0020045412238687277,5,0,True,4.0,8.317637711026709,,,,,,,,4,2,1
9,0.0012138711754232645,5,0,True,4.0,8.128305161640993,,,,,,,,4,2,1
10,0.0008229255327023566,5,0,True,4.0,7.943282347242815,7.108176231384277,0.33625,0.33625,5.278329849243164,6.390128135681152,0.5600000023841858,0.14080201089382172,4,2,1
11,0.00848299264907837,5,0,True,4.0,7.762471166286917,,,,,,,,4,2,1
12,0.10081853717565536,5,0,True,4.0,7.5857757502918375,,,,,,,,4,2,1
13,0.0013671733904629946,5,0,True,4.0,7.413102413009175,,,,,,,,4,2,1
14,0.0069639114663004875,5,0,True,4.0,7.244359600749901,,,,,,,,4,2,1
15,0.00019247514137532562,5,0,True,4.0,7.079457843841379,8.433262825012207,0.3175,0.3175,7.11661434173584,6.237313270568848,0.5,0.1600022315979004,4,2,1
16,0.0060568563640117645,5,0,True,4.0,6.918309709189366,,,,,,,,4,2,1
17,0.00014572101645171642,5,0,True,4.0,6.760829753919818,,,,,,,,4,2,1
18,0.06047344207763672,5,0,True,4.0,6.60693448007596,,,,,,,,4,2,1
19,0.00033532921224832535,5,0,True,4.0,6.4565422903465555,,,,,,,,4,2,1
20,0.015623119659721851,5,0,True,4.0,6.3095734448019325,7.939565658569336,0.33375,0.33375,6.702130317687988,6.514334678649902,0.7099999785423279,0.09280148148536682,4,2,1
21,0.0013853383716195822,5,0,True,4.0,6.165950018614822,,,,,,,,4,2,1
22,0.00016087439144030213,5,0,True,4.0,6.025595860743578,,,,,,,,4,2,1
23,4.5995293476153165e-05,5,0,True,4.0,5.8884365535558905,,,,,,,,4,2,1
24,0.00019697542302310467,5,0,True,4.0,5.7543993733715695,,,,,,,,4,2,1
25,0.000314259494189173,5,0,True,4.0,5.623413251903491,8.296581268310547,0.33875,0.33875,6.607400894165039,6.207489490509033,0.7612500190734863,0.07640127837657928,4,2,1
26,0.0008969728951342404,5,0,True,4.0,5.495408738576247,,,,,,,,4,2,1
27,0.04435770958662033,5,0,True,4.0,5.370317963702528,,,,,,,,4,2,1
28,0.00023803052317816764,5,0,True,4.0,5.248074602497726,,,,,,,,4,2,1
29,0.0043368213810026646,5,0,True,4.0,5.128613839913649,,,,,,,,4,2,1
30,0.0018929634243249893,5,0,True,4.0,5.011872336272724,6.991569995880127,0.34,0.34,5.360583305358887,6.654318332672119,0.6625000238418579,0.10800164937973022,4,2,1
31,0.004888453055173159,5,0,True,4.0,4.8977881936844625,,,,,,,,4,2,1
32,0.0058334446512162685,5,0,True,4.0,4.786300923226384,,,,,,,,4,2,1
33,0.012122374959290028,5,0,True,4.0,4.677351412871983,,,,,,,,4,2,1
34,0.1367596834897995,5,0,True,4.0,4.57088189614875,,,,,,,,4,2,1
35,0.0030262814834713936,5,0,True,4.0,4.466835921509632,7.918798923492432,0.3475,0.3475,5.863614082336426,5.750041484832764,0.8650000095367432,0.04320072755217552,4,2,1
36,0.003680072259157896,5,0,True,4.0,4.36515832240166,,,,,,,,4,2,1
37,0.00034713599598035216,5,0,True,4.0,4.265795188015927,,,,,,,,4,2,1
38,0.025817859917879105,5,0,True,4.0,4.168693834703355,,,,,,,,4,2,1
39,0.004498601891100407,5,0,True,4.0,4.073802778041127,,,,,,,,4,2,1
40,0.004358940292149782,5,0,True,4.0,3.9810717055349727,8.18809700012207,0.33,0.33,8.18809700012207,6.156201362609863,1.0,7.222239013367687e-35,4,2,1
41,0.07389470189809799,5,0,True,4.0,3.8904514499428062,,,,,,,,4,2,1
42,0.0005649073864333332,5,0,True,4.0,3.801893963205613,,,,,,,,4,2,1
43,0.00010436036973260343,5,0,True,4.0,3.7153522909717256,,,,,,,,4,2,1
44,0.00017495937936473638,5,0,True,4.0,3.6307805477010135,,,,,,,,4,2,1
45,0.01155845820903778,5,0,True,4.0,3.5481338923357546,8.709075927734375,0.3475,0.3475,9.248028755187988,7.344264984130859,0.7441667318344116,0.3644775152206421,4,2,1
46,7.547837594756857e-05,5,0,True,4.0,3.467368504525317,,,,,,,,4,2,1
47,0.02389264851808548,5,0,True,4.0,3.3884415613920256,,,,,,,,4,2,1
48,0.00216510402970016,5,0,True,4.0,3.3113112148259116,,,,,,,,4,2,1
49,7.611821638420224e-05,5,0,True,4.0,3.2359365692962827,,,,,,,,4,2,1
50,0.00649428041651845,5,0,True,4.0,3.16227766016838,8.010222434997559,0.33375,0.33375,7.182209491729736,6.705461502075195,0.5718749761581421,0.13700197637081146,4,2,1
51,0.00011483891285024583,5,0,True,4.0,3.0902954325135905,,,,,,,,4,2,1
52,0.0228610597550869,5,0,True,4.0,3.0199517204020165,,,,,,,,4,2,1
53,4.525495751295239e-05,5,0,True,4.0,2.9512092266663865,,,,,,,,4,2,1
54,3.4235261409776285e-05,5,0,True,4.0,2.8840315031266064,,,,,,,,4,2,1
55,0.006152512039989233,5,0,True,4.0,2.818382931264454,9.070340156555176,0.3125,0.3125,8.551538467407227,6.084106922149658,0.5,0.1600022315979004,4,2,1
56,0.0029361797496676445,5,0,True,4.0,2.7542287033381663,,,,,,,,4,2,1
57,0.0004971911548636854,5,0,True,4.0,2.691534803926916,,,,,,,,4,2,1
58,0.0038588226307183504,5,0,True,4.0,2.6302679918953826,,,,,,,,4,2,1
59,0.01262577436864376,5,0,True,4.0,2.570395782768864,,,,,,,,4,2,1
60,0.00043375467066653073,5,0,True,4.0,2.5118864315095806,8.008367538452148,0.36875,0.36875,4.701900005340576,6.03896427154541,0.6712499856948853,0.10520162433385849,4,2,1
61,0.0004723787133116275,5,0,True,4.0,2.4547089156850306,,,,,,,,4,2,1
62,0.004134457558393478,5,0,True,4.0,2.398832919019491,,,,,,,,4,2,1
63,0.0004549363220576197,5,0,True,4.0,2.3442288153199224,,,,,,,,4,2,1
64,0.08219373971223831,5,0,True,4.0,2.290867652767773,,,,,,,,4,2,1
65,0.0017588981427252293,5,0,True,4.0,2.23872113856834,7.100827693939209,0.35,0.35,7.279050350189209,6.787390232086182,0.5,0.1600022315979004,4,2,1
66,0.006139435805380344,5,0,True,4.0,2.187761623949553,,,,,,,,4,2,1
67,0.018205076456069946,5,0,True,4.0,2.1379620895022327,,,,,,,,4,2,1
68,0.017703387886285782,5,0,True,4.0,2.0892961308540396,,,,,,,,4,2,1
69,0.004117324948310852,5,0,True,4.0,2.0417379446695296,,,,,,,,4,2,1
70,0.0010591995669528842,5,0,True,4.0,1.9952623149688797,6.444493293762207,0.435,0.435,5.273944854736328,6.566309928894043,0.9181249737739563,0.026200441643595695,4,2,1
71,0.0013956595212221146,5,0,True,4.0,1.9498445997580456,,,,,,,,4,2,1
72,0.012519137002527714,5,0,True,4.0,1.9054607179632477,,,,,,,,4,2,1
73,0.07188508659601212,5,0,True,4.0,1.8620871366628677,,,,,,,,4,2,1
74,0.001432814751751721,5,0,True,4.0,1.8197008586099839,,,,,,,,4,2,1
75,0.005380016285926104,5,0,True,4.0,1.778279410038923,5.7332682609558105,0.43125,0.43125,5.39988899230957,5.9138078689575195,0.7787500023841858,0.07080119103193283,4,2,1
76,0.000143950674100779,5,0,True,4.0,1.7378008287493758,,,,,,,,4,2,1
77,0.04569879546761513,5,0,True,4.0,1.6982436524617448,,,,,,,,4,2,1
78,0.000943642167840153,5,0,True,4.0,1.6595869074375607,,,,,,,,4,2,1
79,0.0015183944487944245,5,0,True,4.0,1.6218100973589302,,,,,,,,4,2,1
80,0.0011428807629272342,5,0,True,4.0,1.5848931924611138,4.368520736694336,0.535,0.535,2.7618353366851807,6.335952281951904,0.6650000214576721,0.10720164328813553,4,2,1
81,0.00046816898975521326,5,0,True,4.0,1.5488166189124817,,,,,,,,4,2,1
82,0.028858469799160957,5,0,True,4.0,1.5135612484362082,,,,,,,,4,2,1
83,0.1331224888563156,5,0,True,4.0,1.4791083881682077,,,,,,,,4,2,1
84,0.00189685495570302,5,0,True,4.0,1.4454397707459279,,,,,,,,4,2,1
